datetime,timestamp,open,high,low,close,volume,MA,STD,Upper_Band,Lower_Band,BB_Width,BB_Position
2025-08-31 16:48:53.800,1756658933800,371.37,372.74,370.62,371.72,575.17,383.30550000000005,6.1394020590180975,395.58430411803624,371.02669588196386,24.557608236072383,0.028231744369053853
2025-08-31 16:49:53.800,1756658993800,371.09,373.5,370.97,373.5,677.67,382.9845,6.483900284970109,395.95230056994023,370.0166994300598,25.93560113988042,0.13430575798700164
2025-08-31 16:50:53.800,1756659053800,360.33,363.97,357.79,359.03,725.99,381.5985,8.335079500152638,398.26865900030526,364.92834099969474,33.34031800061052,-0.17691315960413928
2025-08-31 16:51:53.800,1756659113800,348.95,353.04,347.98,353.04,491.32,380.276,10.503531937810688,401.2830638756214,359.2689361243786,42.01412775124277,-0.14825813262764584
2025-08-31 16:52:53.800,1756659173800,353.15,357.74,349.28,352.49,838.62,378.77599999999995,12.179187338293529,403.134374676587,354.4176253234129,48.71674935317412,-0.03956802021905202
2025-08-31 16:53:53.800,1756659233800,346.49,349.74,343.23,349.74,830.25,376.5165,13.175635918347217,402.86777183669443,350.1652281633056,52.702543673388845,-0.008068456162966699
2025-08-31 16:54:53.800,1756659293800,350.99,353.63,345.51,351.64,547.09,374.867,14.136449007337783,403.13989801467557,346.59410198532447,56.545796029351095,0.08923559962010885
2025-08-31 16:55:53.800,1756659353800,357.75,358.73,354.45,358.73,865.44,373.36650000000003,14.179038003156801,401.7245760063136,345.00842399368645,56.71615201262716,0.24193418487309623
2025-08-31 16:56:53.800,1756659413800,366.23,367.86,364.3,366.7,785.84,372.028,13.424873066545814,398.87774613309165,345.1782538669084,53.699492266183256,0.4007811847905443
2025-08-31 16:57:53.800,1756659473800,362.68,365.1,356.86,361.02,389.49,370.7055,13.123016532242366,396.9515330644847,344.45946693551525,52.49206612896944,0.31548640176968124
2025-08-31 16:58:53.800,1756659533800,357.21,360.24,356.51,356.51,791.73,369.079,12.741366489147817,394.56173297829565,343.59626702170436,50.96546595659129,0.25338202517945413
2025-08-31 16:59:53.800,1756659593800,358.24,359.22,352.55,357.2,359.1,368.0,12.790256160154266,393.5805123203085,342.4194876796915,51.16102464061703,0.2889018041396726
2025-08-31 17:00:53.800,1756659653800,358.32,359.73,354.27,359.32,654.5,367.00300000000004,12.642653411129675,392.2883068222594,341.71769317774067,50.570613644518744,0.34807382299121464
2025-08-31 17:01:53.800,1756659713800,360.6,361.47,356.35,361.47,796.7,366.04699999999997,12.27883463569717,390.6046692713943,341.48933072860564,49.11533854278866,0.4068111890135397
2025-08-31 17:02:53.800,1756659773800,358.28,359.03,355.42,355.42,916.13,364.5895,11.679877647172084,387.94925529434414,341.22974470565583,46.71951058868831,0.30373296114492937
2025-08-31 17:03:53.800,1756659833800,358.18,360.56,355.38,358.87,820.98,363.354,10.842207194705201,385.0384143894104,341.6695856105896,43.368828778820784,0.3966077681537541
2025-08-31 17:04:53.800,1756659893800,357.16,359.58,354.38,357.98,721.73,361.784,8.99047706773994,379.76495413547985,343.80304586452013,35.961908270959725,0.3942214086266436
2025-08-31 17:05:53.800,1756659953800,365.29,369.33,364.0,369.33,707.42,361.47950000000003,8.598935353946377,378.6773707078928,344.28162929210725,34.39574141578555,0.728240464570915
2025-08-31 17:06:53.800,1756660013800,370.74,373.98,368.27,373.98,208.55,361.12,7.850088836928331,376.8201776738567,345.41982232614333,31.400355347713344,0.9095495053350252
2025-08-31 17:07:53.800,1756660073800,376.85,379.17,375.09,379.17,494.96,361.34299999999996,8.30654092363883,377.95608184727763,344.7299181527223,33.22616369455534,1.03653500788962
2025-08-31 17:08:53.800,1756660133800,375.56,385.55,367.01,376.17,991.09,361.5655,8.651563580026632,378.8686271600533,344.2623728399467,34.606254320106586,0.9220190912575784
2025-08-31 17:09:53.800,1756660193800,374.78,378.89,374.77,374.83,250.41,361.63199999999995,8.752646878472982,379.1372937569459,344.126706243054,35.01058751389189,0.8769716802028297
2025-08-31 17:10:53.800,1756660253800,363.63,364.73,361.57,363.95,807.58,361.87800000000004,8.744803329634019,379.36760665926806,344.388393340732,34.97921331853604,0.559235180080564
2025-08-31 17:11:53.800,1756660313800,357.11,360.85,356.48,356.48,183.36,362.05,8.59435739064811,379.2387147812962,344.8612852187038,34.3774295625924,0.33797508799026216
2025-08-31 17:12:53.800,1756660373800,369.82,369.84,365.12,368.04,193.87,362.8275,8.384801335265346,379.59710267053066,346.0578973294693,33.53920534106135,0.6554151312469673
2025-08-31 17:13:53.800,1756660433800,357.74,361.17,354.66,358.28,509.36,363.25449999999995,7.885841727276457,379.0261834545529,347.482816545447,31.543366909105885,0.3422964798166822
2025-08-31 17:14:53.800,1756660493800,353.76,355.31,353.62,353.71,378.71,363.358,7.737571087014405,378.8331421740288,347.8828578259712,30.950284348057608,0.18827426942184075
2025-08-31 17:15:53.800,1756660553800,355.62,357.85,353.81,357.85,618.26,363.31399999999996,7.767716863658843,378.84943372731766,347.77856627268227,31.07086745463539,0.32414395066447427
2025-08-31 17:16:53.800,1756660613800,365.98,368.93,364.25,368.93,702.26,363.4255,7.834595664189553,379.0946913283791,347.7563086716209,31.3383826567582,0.6756472266067295
2025-08-31 17:17:53.800,1756660673800,364.61,366.04,362.33,362.8,865.38,363.5145,7.815919298745038,379.14633859749006,347.88266140250994,31.26367719498012,0.4771460025145503
2025-08-31 17:18:53.800,1756660733800,364.99,365.19,362.45,362.45,440.67,363.8115,7.646771782590328,379.10504356518067,348.5179564348194,30.587087130361283,0.4554877522597245
2025-08-31 17:19:53.800,1756660793800,361.17,362.45,356.27,360.94,569.14,363.99850000000004,7.521280179405883,379.0410603588118,348.95593964118825,30.085120717623568,0.3983384501359704
2025-08-31 17:20:53.800,1756660853800,357.8,360.64,357.58,357.62,329.81,363.9135,7.586261319008343,379.0860226380167,348.7409773619833,30.345045276033375,0.29260205602755773
2025-08-31 17:21:53.800,1756660913800,360.26,364.53,357.37,363.07,135.26,363.99350000000004,7.56755072385884,379.1286014477177,348.8583985522824,30.270202895435318,0.46949144995194897
2025-08-31 17:22:53.800,1756660973800,364.87,366.47,361.64,361.64,125.01,364.3045,7.32044108250214,378.9453821650043,349.66361783499576,29.281764330008514,0.4090048000533424
2025-08-31 17:23:53.800,1756661033800,363.77,371.41,358.45,363.93,799.07,364.5575,7.209330851514176,378.97616170302837,350.13883829697164,28.837323406056726,0.4782400054552843
2025-08-31 17:24:53.800,1756661093800,368.87,375.14,365.87,365.87,286.76,364.952,7.044449551560895,379.0408991031218,350.8631008968782,28.17779820624355,0.5325788407341422
2025-08-31 17:25:53.800,1756661153800,358.08,364.9,353.29,357.86,626.54,364.3785,7.13557674873738,378.64965349747473,350.1073465025252,28.542306994949513,0.27161972221960223
2025-08-31 17:26:53.800,1756661213800,370.31,374.14,370.17,371.47,808.64,364.25300000000004,6.978154710860259,378.20930942172055,350.29669057827954,27.91261884344101,0.7585568928691138
2025-08-31 17:27:53.800,1756661273800,373.1,373.59,371.0,372.18,914.97,363.9035,6.337339866991194,376.5781797339824,351.22882026601764,25.349359467964746,0.8264974016585873
2025-08-31 17:28:53.800,1756661333800,360.33,363.63,359.84,361.19,442.61,363.1545,5.66035006916975,374.47520013833946,351.8337998616605,22.64140027667895,0.41323416502540894
2025-08-31 17:29:53.800,1756661393800,356.42,359.93,354.11,354.11,609.59,362.11850000000004,5.295337846214953,372.70917569242994,351.52782430757014,21.181351384859795,0.12190797676278498
2025-08-31 17:30:53.800,1756661453800,352.91,357.44,350.89,354.59,617.83,361.65049999999997,5.5332245058261575,372.7169490116523,350.58405098834766,22.13289802330462,0.1809952319589732
2025-08-31 17:31:53.800,1756661513800,351.05,355.52,349.73,351.87,829.22,361.41999999999996,5.847070342468206,373.1141406849364,349.72585931506353,23.388281369872857,0.09167585471664479
2025-08-31 17:32:53.800,1756661573800,354.01,355.72,351.11,351.77,729.28,360.6065,6.007183661013263,372.6208673220265,348.59213267797344,24.02873464405309,0.132252795209632
2025-08-31 17:33:53.800,1756661633800,349.35,356.78,347.32,349.13,387.95,360.149,6.520212218881592,373.1894244377632,347.1085755622368,26.080848875526385,0.07750608300407127
2025-08-31 17:34:53.800,1756661693800,345.8,349.69,341.56,347.62,931.65,359.84450000000004,6.963857427747319,373.77221485549467,345.9167851445054,27.855429710989256,0.06114480635072226
2025-08-31 17:35:53.800,1756661753800,345.13,347.36,339.5,344.62,924.88,359.183,7.747551804164082,374.6781036083282,343.6878963916718,30.99020721665636,0.03007735965789902
2025-08-31 17:36:53.800,1756661813800,340.02,346.67,339.1,341.33,532.46,357.803,8.354337733071048,374.5116754661421,341.0943245338579,33.417350932284194,0.007052487991033418
2025-08-31 17:37:53.800,1756661873800,336.02,339.84,333.72,335.61,999.04,356.44350000000003,9.615499152837728,375.67449830567546,337.2125016943246,38.461996611350855,-0.041664547748716176
2025-08-31 17:38:53.800,1756661933800,335.01,340.19,329.71,332.81,646.02,354.9615,10.846382989652922,376.6542659793058,333.2687340206942,43.38553195861164,-0.010573433123553664
2025-08-31 17:39:53.800,1756661993800,337.35,337.45,331.91,336.21,707.7,353.725,11.517798812470888,376.7605976249418,330.68940237505825,46.071195249883544,0.1198275320403302
2025-08-31 17:40:53.800,1756662053800,333.21,334.59,330.17,334.54,527.26,352.571,12.240555930371912,377.0521118607438,328.08988813925623,48.96222372148759,0.1317364974563663
2025-08-31 17:41:53.800,1756662113800,337.76,342.88,334.61,339.81,642.72,351.408,12.295390065101284,375.9987801302026,326.81721986979744,49.18156026040515,0.26417990932798296
2025-08-31 17:42:53.800,1756662173800,333.06,337.0,331.33,331.33,303.64,349.89250000000004,12.824428119407232,375.5413562388145,324.2436437611856,51.29771247762892,0.138141759087304
2025-08-31 17:43:53.800,1756662233800,331.65,334.75,326.45,332.66,333.33,348.329,12.92869143092867,374.18638286185734,322.4716171381427,51.71476572371466,0.1970110996207278
2025-08-31 17:44:53.800,1756662293800,343.4,343.48,340.76,343.48,393.5,347.2095,12.283130698146719,371.77576139629343,322.64323860370655,49.13252279258688,0.4240930490025096
2025-08-31 17:45:53.800,1756662353800,347.83,352.23,344.62,345.57,289.36,346.595,12.027016299296662,370.64903259859335,322.5409674014067,48.10806519718665,0.4786938012202583
2025-08-31 17:46:53.800,1756662413800,343.47,344.23,341.84,343.81,287.71,345.212,10.510821792218085,366.23364358443615,324.1903564155638,42.043287168872325,0.46665341617155975
2025-08-31 17:47:53.800,1756662473800,344.86,349.0,341.77,343.6,618.23,343.783,8.377773916763749,360.5385478335275,327.02745216647253,33.511095667054974,0.49453912215171464
2025-08-31 17:48:53.800,1756662533800,336.86,338.05,329.13,338.05,761.07,342.62600000000003,7.3864936493571305,357.3989872987143,327.85301270128576,29.54597459742854,0.34512272611246736
2025-08-31 17:49:53.800,1756662593800,339.75,342.55,332.89,337.43,309.06,341.792,6.950390069356464,355.6927801387129,327.891219861287,27.801560277425892,0.343102331075217
2025-08-31 17:50:53.800,1756662653800,345.52,349.49,345.21,346.61,457.43,341.39300000000003,6.382916427168031,354.1588328543361,328.627167145664,25.531665708672108,0.7043344942522874
2025-08-31 17:51:53.800,1756662713800,348.16,350.33,344.21,350.33,483.54,341.316,6.257940977199026,353.831881954398,328.80011804560195,25.03176390879605,0.8601024695200377
2025-08-31 17:52:53.800,1756662773800,353.7,356.44,350.93,350.93,487.17,341.274,6.186497522014899,353.6469950440298,328.9010049559702,24.745990088059557,0.8902046337866765
2025-08-31 17:53:53.800,1756662833800,351.13,354.85,346.8,348.89,529.63,341.262,6.170669673663913,353.60333934732785,328.92066065267215,24.682678694655692,0.8090426324615896
2025-08-31 17:54:53.800,1756662893800,351.83,355.99,350.49,351.39,145.16,341.45050000000003,6.4273580362959,354.30521607259186,328.5957839274082,25.709432145183655,0.8866090835406489
2025-08-31 17:55:53.800,1756662953800,351.0,352.33,346.48,350.48,805.62,341.7435,6.706936139502691,355.15737227900536,328.3296277209946,26.82774455801075,0.8256516767970836
2025-08-31 17:56:53.800,1756663013800,347.72,347.97,341.61,347.01,755.58,342.02750000000003,6.808001388489965,355.64350277698,328.4114972230201,27.23200555395988,0.6829648569264279
2025-08-31 17:57:53.800,1756663073800,339.33,339.48,338.3,338.43,313.37,342.1685,6.69638101478359,355.56126202956716,328.77573797043283,26.78552405913433,0.36042834212440605
2025-08-31 17:58:53.800,1756663133800,338.42,342.26,336.28,339.88,348.79,342.52200000000005,6.354216669631722,355.23043333926347,329.8135666607366,25.416866678526844,0.39605327700632287
2025-08-31 17:59:53.800,1756663193800,338.18,338.98,336.54,338.39,857.17,342.631,6.258214728649707,355.1474294572994,330.11457054270056,25.03285891459882,0.3305826747768433
2025-08-31 18:00:53.800,1756663253800,337.19,338.64,334.05,337.97,310.31,342.8025,6.0689554082874775,354.94041081657497,330.66458918342505,24.275821633149917,0.30093361728276385
2025-08-31 18:01:53.800,1756663313800,343.89,344.55,341.62,341.62,802.56,342.893,6.0353852195018405,354.96377043900367,330.8222295609963,24.14154087800739,0.4472693144802678
2025-08-31 18:02:53.800,1756663373800,343.67,351.99,340.76,344.0,529.9,343.5265,5.388035747975476,354.30257149595093,332.75042850404907,21.55214299190186,0.5219699730174358
2025-08-31 18:03:53.800,1756663433800,331.07,333.17,323.29,333.17,619.73,343.552,5.334845334944331,354.2216906698887,332.88230933011135,21.339381339777333,0.013481678091219834
2025-08-31 18:04:53.800,1756663493800,330.98,334.46,330.01,331.0,810.6,342.928,6.028489032165445,354.9849780643309,330.8710219356691,24.113956128661812,0.005348689515844541
2025-08-31 18:05:53.800,1756663553800,336.04,337.99,333.69,335.5,206.88,342.42449999999997,6.213888075186274,354.8522761503725,329.9967238496274,24.855552300745103,0.22141033455159279
2025-08-31 18:06:53.800,1756663613800,335.22,335.32,330.22,335.32,567.38,342.0,6.401422540128136,354.80284508025625,329.19715491974375,25.605690160512495,0.23912048618390735
2025-08-31 18:07:53.800,1756663673800,333.88,337.54,331.74,334.12,458.87,341.526,6.623828119623582,354.7736562392472,328.2783437607528,26.495312478494384,0.22047885806173148
2025-08-31 18:08:53.800,1756663733800,327.17,330.01,322.36,330.01,667.63,341.12399999999997,7.074529853108904,355.2730597062178,326.97494029378214,28.298119412435653,0.10725305317936036
2025-08-31 18:09:53.800,1756663793800,326.75,329.32,324.38,324.38,514.96,340.4715,7.977373447207881,356.4262468944157,324.51675310558426,31.90949378883147,-0.0042856557515220245
2025-08-31 18:10:53.800,1756663853800,331.51,333.67,330.56,330.85,431.41,339.6835,8.116274927278496,355.91604985455695,323.450950145443,32.46509970911393,0.22790781241555438
2025-08-31 18:11:53.800,1756663913800,320.95,324.61,319.09,319.09,581.97,338.1215,8.925280049294658,355.97206009858934,320.2709399014107,35.701120197178625,-0.03307851111921315
2025-08-31 18:12:53.800,1756663973800,317.27,318.21,317.19,317.69,213.22,336.4595,9.491534996507504,355.442569993015,317.47643000698497,37.96613998603004,0.005625275392589633
2025-08-31 18:13:53.800,1756664033800,313.24,315.94,306.66,313.46,509.51,334.688,10.319605562150088,355.32721112430016,314.0487888756998,41.27842224860035,-0.0142638415817794
2025-08-31 18:14:53.800,1756664093800,310.37,313.31,308.42,309.23,414.6,332.58,11.011168015412144,354.6023360308243,310.5576639691757,44.04467206164861,-0.030143577123638254
2025-08-31 18:15:53.800,1756664153800,300.0,300.72,297.49,300.72,357.64,330.092,12.300015661541954,354.6920313230839,305.4919686769161,49.200062646167794,-0.09699110977225046
2025-08-31 18:16:53.800,1756664213800,305.42,308.81,303.66,303.66,184.99,327.92449999999997,12.963487378442307,353.85147475688456,301.9975252431154,51.85394951376918,0.03206071615515418
2025-08-31 18:17:53.800,1756664273800,305.27,312.5,304.03,304.03,501.9,326.2045,13.754237041362613,353.7129740827252,298.69602591727477,55.01694816545046,0.0969514715117338
2025-08-31 18:18:53.800,1756664333800,300.27,303.85,297.57,300.25,961.85,324.223,14.514043326904707,353.2510866538094,295.1949133461906,58.05617330761879,0.08707233642534956
2025-08-31 18:19:53.800,1756664393800,300.0,301.45,298.4,301.45,637.12,322.37600000000003,14.959892133389442,352.2957842667789,292.45621573322114,59.83956853355778,0.1502982806725147
2025-08-31 18:20:53.800,1756664453800,307.22,310.03,305.99,309.87,316.83,320.971,14.736127785695283,350.4432555713906,291.4987444286094,58.94451114278115,0.3116703356295538
2025-08-31 18:21:53.800,1756664513800,305.72,310.02,304.34,304.34,715.92,319.107,14.339189620004955,347.78537924000995,290.4286207599901,57.356758480019835,0.242541238533483
2025-08-31 18:22:53.800,1756664573800,301.33,304.27,299.45,300.58,901.63,316.93600000000004,13.641959807136377,344.2199196142728,289.6520803857273,54.567839228545495,0.2002630078223088
2025-08-31 18:23:53.800,1756664633800,300.0,301.04,296.98,301.04,116.22,315.3295,13.520902911323242,342.3713058226465,288.2876941773535,54.08361164529299,0.23578872480415017
2025-08-31 18:24:53.800,1756664693800,310.56,315.84,306.27,309.52,485.36,314.2555,13.055746254974409,340.3669925099488,288.1440074900512,52.22298501989758,0.4093215372848618
2025-08-31 18:25:53.800,1756664753800,310.73,317.03,308.51,308.51,763.22,312.906,12.104493902791146,337.1149878055823,288.6970121944177,48.41797561116459,0.4092072738582992
2025-08-31 18:26:53.800,1756664813800,308.05,308.95,306.41,308.28,193.44,311.554,10.9215168606496,333.3970337212992,289.71096627870077,43.686067442598414,0.42505619773851483
2025-08-31 18:27:53.800,1756664873800,302.89,304.04,298.75,302.9,214.41,309.993,9.687876363383277,329.36875272676656,290.61724727323343,38.75150545353313,0.31696194981366016
2025-08-31 18:28:53.800,1756664933800,304.05,312.04,300.73,305.71,462.13,308.778,8.495767739577149,325.76953547915434,291.7864645208457,33.983070958308645,0.4097197541751319
2025-08-31 18:29:53.800,1756664993800,306.08,306.88,303.68,305.86,677.61,307.852,7.675408853200791,323.20281770640156,292.5011822935984,30.70163541280317,0.4351174628577193
2025-08-31 18:30:53.800,1756665053800,300.0,301.93,298.76,299.76,688.63,306.2975,5.654849689529455,317.6071993790589,294.98780062094113,22.619398758117768,0.21097817099785596
2025-08-31 18:31:53.800,1756665113800,300.0,300.76,298.65,300.76,323.43,305.381,4.908561694214924,315.19812338842985,295.5638766115701,19.634246776859754,0.2646459244137579
2025-08-31 18:32:53.800,1756665173800,300.0,301.16,299.64,300.79,674.05,304.536,4.059238197990449,312.6544763959809,296.4175236040191,16.236952791961812,0.2692916861928392
2025-08-31 18:33:53.800,1756665233800,300.0,303.47,298.94,298.94,358.8,303.81,3.6577732672139693,311.12554653442794,296.49445346557206,14.631093068855876,0.16714722016454034
2025-08-31 18:34:53.800,1756665293800,300.0,302.19,296.44,297.97,377.9,303.247,3.6461704511115816,310.53934090222316,295.95465909777687,14.58468180444629,0.13818202750290795
2025-08-31 18:35:53.800,1756665353800,300.0,300.15,298.33,299.9,647.76,303.206,3.6805297116800335,310.5670594233601,295.84494057663994,14.72211884672015,0.2754399326333
2025-08-31 18:36:53.800,1756665413800,303.94,307.05,302.1,302.25,304.8,303.1355,3.684877311480699,310.5052546229614,295.76574537703857,14.739509245922818,0.4399233729410006
2025-08-31 18:37:53.800,1756665473800,300.07,302.09,299.54,300.1,230.52,302.93899999999996,3.739054061437289,310.41710812287454,295.4608918771254,14.956216245749147,0.3101792623647815
2025-08-31 18:38:53.800,1756665533800,300.0,302.72,294.73,300.81,372.27,302.967,3.7199053483477638,310.4068106966955,295.52718930330445,14.879621393391062,0.35503663413384723
2025-08-31 18:39:53.800,1756665593800,300.0,302.16,297.94,299.11,850.56,302.85,3.8059344257749133,310.46186885154987,295.2381311484502,15.223737703099687,0.25433102744285246
2025-08-31 18:40:53.800,1756665653800,300.0,302.79,294.5,299.4,235.02,302.3265,3.497056320097452,309.3206126401949,295.3323873598051,13.98822528038977,0.29078832794445186
2025-08-31 18:41:53.800,1756665713800,303.25,308.33,301.87,304.9,413.11,302.35450000000003,3.5162157829475054,309.38693156589505,295.322068434105,14.064863131790048,0.680982920071685
2025-08-31 18:42:53.800,1756665773800,318.04,319.87,315.5,319.87,627.72,303.319,5.231234030788011,313.78146806157605,292.856531938424,20.924936123152065,1.2909701564960763
2025-08-31 18:43:53.800,1756665833800,329.55,332.1,327.87,328.39,483.45,304.68649999999997,7.629273453759161,319.9450469075183,289.42795309248163,30.517093815036674,1.276728614581268
2025-08-31 18:44:53.800,1756665893800,329.56,332.69,321.82,327.66,640.19,305.5935,9.159052051651424,323.91160410330286,287.27539589669715,36.636208206605716,1.102313969708833
2025-08-31 18:45:53.800,1756665953800,330.36,332.65,326.55,332.65,954.13,306.8005,10.974342553649965,328.7491851072999,284.8518148927001,43.897370214599846,1.0888621544668906
2025-08-31 18:46:53.800,1756666013800,340.08,341.48,340.02,341.48,756.19,308.4605,13.44316397440486,335.34682794880973,281.5741720511903,53.772655897619416,1.1140574507397878
2025-08-31 18:47:53.800,1756666073800,334.2,335.49,329.84,334.82,511.84,310.0565,14.593823955452065,339.24414791090413,280.8688520890959,58.37529582180821,0.9242119830208837
2025-08-31 18:48:53.800,1756666133800,335.4,336.67,332.41,332.41,465.14,311.3915,15.37557299781505,342.1426459956301,280.6403540043699,61.50229199126022,0.8417514911962444
2025-08-31 18:49:53.800,1756666193800,331.23,332.06,329.83,331.12,844.09,312.6545,15.924938230420565,344.5043764608411,280.80462353915885,63.69975292168226,0.7898833849905671
2025-08-31 18:50:53.800,1756666253800,331.26,334.52,328.21,333.03,784.76,314.318,16.241625729184584,346.80125145836917,281.8347485416308,64.96650291673836,0.7880253539886771
2025-08-31 18:51:53.800,1756666313800,324.42,324.97,317.53,323.6,647.73,315.46,16.039869077118865,347.53973815423774,283.3802618457622,64.15947630847552,0.6268713597483766
2025-08-31 18:52:53.800,1756666373800,330.04,332.56,325.96,329.46,520.51,316.8935,15.940618846883938,348.7747376937679,285.0122623062321,63.7624753875358,0.6970830009911511
2025-08-31 18:53:53.800,1756666433800,319.5,326.55,318.78,320.19,695.2,317.956,15.379281826040597,348.7145636520812,287.1974363479188,61.517127304162386,0.5363150897627956
2025-08-31 18:54:53.800,1756666493800,318.59,321.46,315.91,319.77,630.79,319.046,14.643145118397895,348.33229023679576,289.7597097632042,58.57258047359153,0.5123607325158982
2025-08-31 18:55:53.800,1756666553800,332.71,333.6,331.33,332.21,282.43,320.66150000000005,14.195138261892325,349.0517765237847,292.27122347621537,56.780553047569356,0.7033882972278358
2025-08-31 18:56:53.800,1756666613800,332.07,336.85,330.31,331.85,433.91,322.1415,13.709252072213621,349.56000414442724,294.7229958555728,54.83700828885446,0.6770428457522774
2025-08-31 18:57:53.800,1756666673800,328.38,330.91,325.73,325.73,362.35,323.423,12.701290900431353,348.8255818008627,298.0204181991373,50.80516360172544,0.5454087702203889
2025-08-31 18:58:53.800,1756666733800,339.2,340.83,336.73,340.83,285.03,325.42400000000004,12.088944231926577,349.6018884638532,301.2461115361469,48.3557769277063,0.8185968870489352
2025-08-31 18:59:53.800,1756666793800,341.59,345.03,334.68,342.13,780.53,327.575,10.932416067076392,349.43983213415277,305.7101678658472,43.729664268305555,0.8328404240813987
2025-08-31 19:00:53.800,1756666853800,361.61,365.12,361.53,365.12,535.1,330.861,11.855882795183282,354.57276559036654,307.14923440963344,47.42353118073311,1.2224050834476559
2025-08-31 19:01:53.800,1756666913800,355.01,357.85,354.5,355.64,157.08,333.39799999999997,11.429359977036583,356.2567199540731,310.53928004592683,45.717439908146275,0.9865101817750029
2025-08-31 19:02:53.800,1756666973800,357.25,358.02,352.24,358.02,827.9,335.3055,12.209659884070215,359.72481976814043,310.88618023185956,48.83863953628088,0.9650928079830318
2025-08-31 19:03:53.800,1756667033800,359.47,364.09,358.33,358.95,616.59,336.8335,13.172904118140249,363.1793082362805,310.4876917637195,52.69161647256101,0.9197347031764924
2025-08-31 19:04:53.800,1756667093800,365.31,372.75,356.1,365.24,128.9,338.7125,14.416996503046757,367.5464930060935,309.87850699390646,57.66798601218704,0.9600039265181541
2025-08-31 19:05:53.800,1756667153800,369.23,373.3,367.91,369.29,851.87,340.54449999999997,15.861657003784096,372.2678140075682,308.82118599243177,63.44662801513641,0.9530658428867529
2025-08-31 19:06:53.800,1756667213800,382.46,387.54,380.72,380.72,760.5,342.5065,18.23307846399236,378.97265692798476,306.0403430720153,72.93231385596948,1.0239584208923636
2025-08-31 19:07:53.800,1756667273800,378.46,387.33,376.66,377.5,345.85,344.6405,19.722871435024608,384.0862428700492,305.19475712995074,78.89148574009846,0.9165151624631961
2025-08-31 19:08:53.800,1756667333800,380.59,385.07,378.99,380.37,309.18,347.0385,21.02986029336106,389.0982205867221,304.9787794132779,84.11944117344422,0.8962401501369278
2025-08-31 19:09:53.800,1756667393800,371.98,381.1,370.16,375.94,679.87,349.2795,21.623941282519457,392.5273825650389,306.03161743496105,86.49576513007787,0.8082289631163588
2025-08-31 19:10:53.800,1756667453800,382.48,384.82,378.54,384.82,847.6,351.869,22.652143595796183,397.1732871915924,306.56471280840765,90.60857438318476,0.8636631546662437
2025-08-31 19:11:53.800,1756667513800,374.74,374.93,373.86,373.86,878.61,354.38199999999995,22.13289635505263,398.6477927101052,310.1162072898947,88.53158542021049,0.7200118738137216
2025-08-31 19:12:53.800,1756667573800,377.98,382.1,374.48,377.22,965.56,356.77,21.87747483769581,400.5249496753916,313.01505032460835,87.50989935078326,0.733687847337434
2025-08-31 19:13:53.800,1756667633800,383.16,386.13,381.41,383.29,588.62,359.925,20.850328408628908,401.62565681725783,318.2243431827422,83.40131363451565,0.7801514626303249
2025-08-31 19:14:53.800,1756667693800,378.53,381.74,377.62,379.22,168.83,362.8975,18.978028258746058,400.8535565174921,324.94144348250785,75.91211303498426,0.715018385701868
2025-08-31 19:15:53.800,1756667753800,381.44,382.57,376.33,380.73,578.11,365.32349999999997,17.920455021251435,401.1644100425028,329.4825899574971,71.68182008500571,0.7149289733677222
2025-08-31 19:16:53.800,1756667813800,391.32,391.67,386.11,390.66,190.6,368.264,16.936792215088964,402.1375844301779,334.3904155698221,67.74716886035583,0.8305820800595206
2025-08-31 19:17:53.800,1756667873800,401.64,405.44,400.84,402.22,643.8,372.08849999999995,15.392370726749842,402.87324145349965,341.30375854650026,61.56948290699938,0.9893901747642361
2025-08-31 19:18:53.800,1756667933800,386.21,390.59,384.29,387.51,444.11,374.4225,13.866571266717441,402.1556425334349,346.6893574665651,55.46628506686977,0.7359541473567551
2025-08-31 19:19:53.800,1756667993800,394.88,396.98,393.3,396.98,770.71,377.165,12.500449044994955,402.1658980899899,352.1641019100101,50.001796179979806,0.8962857639888888
2025-08-31 19:20:53.800,1756668053800,406.34,407.36,399.94,406.71,170.71,379.2445,13.78462510267286,406.81375020534574,351.6752497946543,55.13850041069145,0.9981183709282445
2025-08-31 19:21:53.800,1756668113800,416.68,425.82,410.17,418.5,926.3,382.38750000000005,15.211759258794965,412.81101851758996,351.96398148241013,60.847037035179824,1.093496442219871
2025-08-31 19:22:53.800,1756668173800,412.97,415.75,412.7,413.09,659.98,385.14099999999996,15.549222319701927,416.2394446394038,354.0425553605961,62.1968892788077,0.9493633093885783
2025-08-31 19:23:53.800,1756668233800,416.2,418.03,408.04,416.28,464.89,388.00750000000005,15.749887844550491,419.50727568910105,356.50772431089905,62.999551378202,0.948773036974074
2025-08-31 19:24:53.800,1756668293800,409.65,410.27,406.8,408.13,372.34,390.15200000000004,15.402834189306658,420.95766837861333,359.34633162138675,61.61133675722658,0.7917969475462039
2025-08-31 19:25:53.800,1756668353800,408.13,409.52,405.9,408.17,960.87,392.096,15.081430338772973,422.25886067754595,361.93313932245405,60.3257213550919,0.7664535067120795
2025-08-31 19:26:53.800,1756668413800,409.41,414.69,403.5,405.76,678.97,393.348,15.12662817717889,423.6012563543578,363.0947436456422,60.506512708715604,0.7051349424111184
